Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,Everton,Chelsea,4,2,H,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,Man City,Ipswich,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,Norwich,Liverpool,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,Oldham,Southampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,QPR,Man United,2,3,A,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,Swindon,Coventry,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,05/02/1994,Tottenham,Sheffield Weds,1,3,A,,,,,,,,,,,,,,,,,,,,,
E0,06/02/1994,Aston Villa,Leeds,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Aston Villa,Swindon,5,0,H,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Everton,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Man City,West Ham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Oldham,Chelsea,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Sheffield United,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Tottenham,Blackburn,0,2,A,,,,,,,,,,,,,,,,,,,,,
E0,12/02/1994,Wimbledon,Newcastle,4,2,H,,,,,,,,,,,,,,,,,,,,,
E0,13/02/1994,Norwich,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,14/02/1994,Southampton,Liverpool,4,2,H,,,,,,,,,,,,,,,,,,,,,
E0,19/02/1994,Blackburn,Newcastle,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/02/1994,Coventry,Man City,4,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/02/1994,Everton,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,19/02/1994,Leeds,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/02/1994,Swindon,Norwich,3,3,D,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1994,Aston Villa,Man City,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,22/02/1994,Norwich,Blackburn,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,23/02/1994,Newcastle,Coventry,4,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,Arsenal,Blackburn,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,Ipswich,Sheffield United,3,2,H,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,Liverpool,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,Man City,Swindon,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,Norwich,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,Southampton,Wimbledon,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/02/1994,West Ham,Man United,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,27/02/1994,Chelsea,Tottenham,4,3,H,,,,,,,,,,,,,,,,,,,,,
E0,28/02/1994,Oldham,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,02/03/1994,Tottenham,Aston Villa,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Blackburn,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Everton,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Ipswich,Arsenal,1,5,A,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Leeds,Southampton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Man United,Chelsea,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,QPR,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Sheffield Weds,Newcastle,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Swindon,West Ham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Tottenham,Sheffield United,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,05/03/1994,Wimbledon,Norwich,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,06/03/1994,Coventry,Aston Villa,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,12/03/1994,Aston Villa,Ipswich,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,12/03/1994,Man City,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,12/03/1994,Newcastle,Swindon,7,1,H,,,,,,,,,,,,,,,,,,,,,
E0,12/03/1994,Norwich,QPR,3,4,A,,,,,,,,,,,,,,,,,,,,,
E0,12/03/1994,Southampton,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,13/03/1994,Liverpool,Everton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,13/03/1994,Sheffield United,Leeds,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,16/03/1994,Chelsea,Wimbledon,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,16/03/1994,Leeds,Aston Villa,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,16/03/1994,Man United,Sheffield Weds,5,0,H,,,,,,,,,,,,,,,,,,,,,
E0,16/03/1994,Sheffield United,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Aston Villa,Oldham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Leeds,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Liverpool,Chelsea,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Man City,Sheffield United,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,QPR,Wimbledon,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Southampton,Arsenal,0,4,A,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Swindon,Man United,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,Tottenham,Ipswich,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,19/03/1994,West Ham,Newcastle,2,4,A,,,,,,,,,,,,,,,,,,,,,
E0,20/03/1994,Sheffield Weds,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,21/03/1994,Norwich,Everton,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1994,Arsenal,Man United,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,22/03/1994,Newcastle,Ipswich,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Arsenal,Liverpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Blackburn,Swindon,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Chelsea,West Ham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Coventry,Norwich,2,1,H,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Everton,Tottenham,0,1,A,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Ipswich,QPR,1,3,A,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Oldham,Man City,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,26/03/1994,Sheffield United,Southampton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,27/03/1994,Wimbledon,Leeds,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,28/03/1994,Sheffield United,West Ham,3,2,H,,,,,,,,,,,,,,,,,,,,,
E0,29/03/1994,Ipswich,Man City,2,2,D,,,,,,,,,,,,,,,,,,,,,
E0,29/03/1994,Newcastle,Norwich,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,29/03/1994,Wimbledon,Blackburn,4,1,H,,,,,,,,,,,,,,,,,,,,,
E0,30/03/1994,Aston Villa,Everton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E0,30/03/1994,Man United,Liverpool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E0,30/03/1994,Sheffield Weds,Chelsea,3,1,H,,,,,,,,,,,,,,,,,,,,,
E0,30/03/1994,Southampton,Oldham,1,3,A,,,,,,,,,,,,,,,,,,,,,
E0,01/04/1994,Leeds,Newcastle,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Arsenal,Swindon,1,1,D,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Blackburn,Man United,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Chelsea,Southampton,2,0,H,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Coventry,Wimbledon,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Liverpool,Sheffield United,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Man City,Aston Villa,3,0,H,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Norwich,Tottenham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E0,02/04/1994,Oldham,QPR,4,1,H
E0,02/04/1994,Sheffield Weds,Everton,5,1,H
E0,02/04/1994,West Ham,Ipswich,2,1,H
E0,04/04/1994,Aston Villa,Norwich,0,0,D
E0,04/04/1994,Everton,Blackburn,0,3,A
E0,04/04/1994,Ipswich,Coventry,0,2,A
E0,04/04/1994,Man United,Oldham,3,2,H
E0,04/04/1994,Newcastle,Chelsea,0,0,D
E0,04/04/1994,QPR,Leeds,0,4,A
E0,04/04/1994,Sheffield United,Arsenal,1,1,D
E0,04/04/1994,Southampton,Man City,0,1,A
E0,04/04/1994,Swindon,Sheffield Weds,0,1,A
E0,04/04/1994,Tottenham,West Ham,1,4,A
E0,04/04/1994,Wimbledon,Liverpool,1,1,D
E0,09/04/1994,Coventry,Tottenham,1,0,H
E0,09/04/1994,Liverpool,Ipswich,1,0,H
E0,09/04/1994,Man City,Newcastle,2,1,H
E0,09/04/1994,Norwich,Southampton,4,5,A
E0,09/04/1994,Sheffield Weds,QPR,3,1,H
E0,09/04/1994,West Ham,Everton,0,1,A
E0,11/04/1994,Blackburn,Aston Villa,1,0,H
E0,13/04/1994,QPR,Chelsea,1,1,D
E0,16/04/1994,Arsenal,Chelsea,1,0,H
E0,16/04/1994,Coventry,Sheffield Weds,1,1,D
E0,16/04/1994,Ipswich,Swindon,1,1,D
E0,16/04/1994,Liverpool,Newcastle,0,2,A
E0,16/04/1994,Man City,Norwich,1,1,D
E0,16/04/1994,Oldham,West Ham,1,2,A
E0,16/04/1994,QPR,Everton,2,1,H
E0,16/04/1994,Sheffield United,Aston Villa,1,2,A
E0,16/04/1994,Southampton,Blackburn,3,1,H
E0,16/04/1994,Wimbledon,Man United,1,0,H
E0,17/04/1994,Leeds,Tottenham,2,0,H
E0,19/04/1994,Arsenal,Wimbledon,1,1,D
E0,23/04/1994,Aston Villa,Arsenal,1,2,A
E0,23/04/1994,Chelsea,Leeds,1,1,D
E0,23/04/1994,Everton,Coventry,0,0,D
E0,23/04/1994,Man United,Man City,2,0,H
E0,23/04/1994,Newcastle,Oldham,3,2,H
E0,23/04/1994,Norwich,Sheffield United,0,1,A
E0,23/04/1994,Sheffield Weds,Ipswich,5,0,H
E0,23/04/1994,Swindon,Wimbledon,2,4,A
E0,23/04/1994,Tottenham,Southampton,3,0,H
E0,23/04/1994,West Ham,Liverpool,1,2,A
E0,24/04/1994,Blackburn,QPR,1,1,D
E0,26/04/1994,Wimbledon,Oldham,3,0,H
E0,27/04/1994,Chelsea,Swindon,2,0,H
E0,27/04/1994,Leeds,Man United,0,2,A
E0,27/04/1994,Newcastle,Aston Villa,5,1,H
E0,27/04/1994,QPR,Arsenal,1,1,D
E0,27/04/1994,West Ham,Blackburn,1,2,A
E0,30/04/1994,Arsenal,West Ham,0,2,A
E0,30/04/1994,Leeds,Everton,3,0,H
E0,30/04/1994,Liverpool,Norwich,0,1,A
E0,30/04/1994,Man City,Chelsea,2,2,D
E0,30/04/1994,Oldham,Sheffield Weds,0,0,D
E0,30/04/1994,QPR,Swindon,1,3,A
E0,30/04/1994,Sheffield United,Newcastle,2,0,H
E0,30/04/1994,Southampton,Aston Villa,4,1,H
E0,30/04/1994,Wimbledon,Tottenham,2,1,H
E0,01/05/1994,Ipswich,Man United,1,2,A
E0,02/05/1994,Coventry,Blackburn,2,1,H
E0,03/05/1994,Leeds,Sheffield Weds,2,2,D
E0,03/05/1994,Oldham,Sheffield United,1,1,D
E0,03/05/1994,QPR,West Ham,0,0,D
E0,04/05/1994,Chelsea,Coventry,1,2,A
E0,04/05/1994,Man United,Southampton,2,0,H
E0,05/05/1994,Oldham,Tottenham,0,2,A
E0,07/05/1994,Aston Villa,Liverpool,2,1,H
E0,07/05/1994,Blackburn,Ipswich,0,0,D
E0,07/05/1994,Chelsea,Sheffield United,3,2,H
E0,07/05/1994,Everton,Wimbledon,3,2,H
E0,07/05/1994,Newcastle,Arsenal,2,0,H
E0,07/05/1994,Norwich,Oldham,1,1,D
E0,07/05/1994,Sheffield Weds,Man City,1,1,D
E0,07/05/1994,Swindon,Leeds,0,5,A
E0,07/05/1994,Tottenham,QPR,1,2,A
E0,07/05/1994,West Ham,Southampton,3,3,D
E0,08/05/1994,Man United,Coventry,0,0,D
